"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2016","2016",9.9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2017","2017",9.9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2018","2018",9.8,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2019","2019",8.7,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2020","2020",7.9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2010","2010",10.8,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2011","2011",11.6,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2012","2012",11.2,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2013","2013",10.7,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2014","2014",11.3,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2015","2015",11,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2016","2016",10.2,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2017","2017",10.9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2018","2018",9.8,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2019","2019",9.1,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2020","2020",8.3,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2010","2010",411,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2011","2011",428,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2012","2012",375,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2013","2013",422,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2014","2014",420,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2015","2015",462,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2016","2016",360,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2017","2017",427,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2018","2018",465,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2019","2019",358,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2020","2020",348,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2010","2010",294,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2011","2011",240,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2012","2012",225,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2013","2013",259,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2014","2014",223,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2015","2015",258,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2016","2016",200,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2017","2017",257,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2018","2018",248,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2019","2019",210,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2020","2020",158,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2010","2010",621,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2011","2011",694,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2012","2012",697,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2013","2013",635,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2014","2014",662,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2015","2015",650,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2016","2016",674,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2017","2017",645,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2018","2018",663,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2019","2019",551,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2020","2020",470,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2010","2010",1074,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2011","2011",1038,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2012","2012",1008,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2013","2013",1112,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2014","2014",1048,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2015","2015",1075,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2016","2016",841,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2017","2017",871,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2018","2018",926,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2019","2019",819,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2020","2020",704,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2010","2010",11.5,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2011","2011",11.6,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2012","2012",12.3,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2013","2013",10.9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2014","2014",11.4,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2015","2015",11.2,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2016","2016",10.9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2017","2017",11.3,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2018","2018",10,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2019","2019",9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2020","2020",9.6,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2010","2010",344,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2011","2011",373,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2012","2012",379,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2013","2013",324,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2014","2014",335,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2015","2015",362,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2016","2016",360,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2017","2017",345,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2018","2018",372,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2019","2019",267,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2020","2020",249,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2010","2010",13.8,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2011","2011",12.9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2012","2012",13.7,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2013","2013",15.9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2014","2014",14.8,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2015","2015",14.8,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2016","2016",12.1,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2017","2017",11.8,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2018","2018",13.1,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2019","2019",11.8,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2020","2020",10,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2010","2010",11.4,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2011","2011",11.1,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2012","2012",11.6,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2013","2013",12.2,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2014","2014",11.4,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2015","2015",11.6,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2016","2016",10.5,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2017","2017",10.1,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2018","2018",10.4,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2019","2019",8,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2020","2020",8.9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2010","2010",9.9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2011","2011",11.1,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2012","2012",11.3,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2013","2013",9.5,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2014","2014",9.6,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2015","2015",10.6,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2016","2016",10.4,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2017","2017",10,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2018","2018",10.4,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2019","2019",7.5,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2020","2020",6.8,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2010","2010",1203,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2011","2011",1107,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2012","2012",1134,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2013","2013",1207,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2014","2014",1114,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2015","2015",1210,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2016","2016",1058,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2017","2017",1072,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2018","2018",1146,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2019","2019",843,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2020","2020",613,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",14.4,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2011","2011",14.2,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2012","2012",14.2,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2013","2013",15.9,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2014","2014",15.1,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2015","2015",15.7,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2016","2016",12.4,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2017","2017",13,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2018","2018",14,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2019","2019",12.5,,
"14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2020","2020",11,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2010","2010",422,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2011","2011",369,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2012","2012",457,,
"14_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","Y45-54","45-54 anni","2013","2013",406,,
