"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITFG","Mezzogiorno","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2012","2012",15.2,,
"ITFG","Mezzogiorno","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2013","2013",17.1,,
"ITFG","Mezzogiorno","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2014","2014",19.3,,
"ITFG","Mezzogiorno","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2015","2015",15.8,,
"ITFG","Mezzogiorno","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2016","2016",16.5,,
"ITFG","Mezzogiorno","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2017","2017",15.8,,
"ITFG","Mezzogiorno","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2018","2018",16.8,,
"ITFG","Mezzogiorno","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2019","2019",20,,
"ITFG","Mezzogiorno","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2020","2020",19.8,,
"ITF","Sud","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2010","2010",2070,,
"ITF","Sud","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2011","2011",2086,,
"ITF","Sud","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2012","2012",1901,,
"ITF","Sud","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2013","2013",2077,,
"ITF","Sud","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2014","2014",2414,,
"ITF","Sud","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2015","2015",1999,,
"ITF","Sud","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2016","2016",2171,,
"ITF","Sud","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2017","2017",2045,,
"ITF","Sud","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2018","2018",2202,,
"ITF","Sud","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2019","2019",2608,,
"ITF","Sud","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2020","2020",2604,,
"ITF1","Abruzzo","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",76.8,,
"ITF1","Abruzzo","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",79,,
"ITF1","Abruzzo","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",77.5,,
"ITF1","Abruzzo","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",79.3,,
"ITF1","Abruzzo","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",74.8,,
"ITF1","Abruzzo","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2015","2015",78.9,,
"ITF1","Abruzzo","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2016","2016",81.2,,
"ITF1","Abruzzo","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2017","2017",82.1,,
"ITF1","Abruzzo","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",80.5,,
"ITF1","Abruzzo","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",75.1,,
"ITF1","Abruzzo","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",72.5,,
"ITF6","Calabria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",82.1,,
"ITF6","Calabria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",79.6,,
"ITF6","Calabria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",77.9,,
"ITF6","Calabria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",79,,
"ITF6","Calabria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",79.2,,
"ITF6","Calabria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2015","2015",81,,
"ITF6","Calabria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2016","2016",82.5,,
"ITF6","Calabria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2017","2017",85.9,,
"ITF6","Calabria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",82.1,,
"ITF6","Calabria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",79.6,,
"ITF6","Calabria","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",75.5,,
"ITG","Isole","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",79.9,,
"ITG","Isole","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",79,,
"ITG","Isole","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",83.7,,
"ITG","Isole","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",79.8,,
"ITG","Isole","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",79,,
"ITG","Isole","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2015","2015",83.9,,
"ITG","Isole","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2016","2016",82.4,,
"ITG","Isole","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2017","2017",84.2,,
"ITG","Isole","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",83.3,,
"ITG","Isole","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",81,,
"ITG","Isole","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",80.9,,
"ITG1","Sicilia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2010","2010",3490,,
"ITG1","Sicilia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2011","2011",3509,,
"ITG1","Sicilia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2012","2012",3723,,
"ITG1","Sicilia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2013","2013",3544,,
"ITG1","Sicilia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2014","2014",3529,,
"ITG1","Sicilia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2015","2015",3764,,
"ITG1","Sicilia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2016","2016",3663,,
"ITG1","Sicilia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2017","2017",3768,,
"ITG1","Sicilia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2018","2018",3667,,
"ITG1","Sicilia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2019","2019",3575,,
"ITG1","Sicilia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2020","2020",3578,,
"ITG1","Sicilia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2010","2010",15.8,,
"ITG1","Sicilia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2011","2011",14.7,,
"ITG1","Sicilia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2012","2012",12.3,,
"ITG1","Sicilia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2013","2013",15.3,,
"ITG1","Sicilia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2014","2014",17.4,,
"ITG1","Sicilia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2015","2015",12.7,,
"ITG1","Sicilia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2016","2016",12.5,,
"ITG1","Sicilia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2017","2017",11.8,,
"ITG1","Sicilia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2018","2018",13.3,,
"ITG1","Sicilia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2019","2019",16.1,,
"ITG1","Sicilia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2020","2020",13.7,,
"2","centro area metropolitana","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2010","2010",1905,,
"2","centro area metropolitana","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2011","2011",1754,,
"2","centro area metropolitana","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2012","2012",1774,,
"2","centro area metropolitana","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2013","2013",1635,,
"2","centro area metropolitana","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2014","2014",1926,,
"2","centro area metropolitana","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2015","2015",1775,,
"2","centro area metropolitana","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2016","2016",2023,,
"2","centro area metropolitana","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2017","2017",1818,,
"2","centro area metropolitana","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2018","2018",1932,,
"2","centro area metropolitana","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2019","2019",2023,,
"2","centro area metropolitana","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2020","2020",2102,,
"3","periferia area metropolitana","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",77.3,,
"3","periferia area metropolitana","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",79,,
"3","periferia area metropolitana","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",78.3,,
"3","periferia area metropolitana","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",78.1,,
"3","periferia area metropolitana","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",70,,
"3","periferia area metropolitana","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2015","2015",76,,
"3","periferia area metropolitana","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2016","2016",79.7,,
"3","periferia area metropolitana","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2017","2017",76.4,,
"3","periferia area metropolitana","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",77.6,,
"3","periferia area metropolitana","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",74.2,,
"3","periferia area metropolitana","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",76.7,,
"6","fino a 2.000 ab.","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",73.3,,
"6","fino a 2.000 ab.","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",79.5,,
"6","fino a 2.000 ab.","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",81.4,,
"6","fino a 2.000 ab.","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",77.4,,
"6","fino a 2.000 ab.","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",76.8,,
"6","fino a 2.000 ab.","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2015","2015",77.3,,
"6","fino a 2.000 ab.","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2016","2016",81.1,,
"6","fino a 2.000 ab.","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2017","2017",76.4,,
"6","fino a 2.000 ab.","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",79,,
"6","fino a 2.000 ab.","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",75.1,,
"6","fino a 2.000 ab.","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",73.5,,
"7","2.001 - 10.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2010","2010",9523,,
"7","2.001 - 10.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2011","2011",9362,,
"7","2.001 - 10.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2012","2012",9732,,
"7","2.001 - 10.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2013","2013",9631,,
"7","2.001 - 10.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2014","2014",9632,,
"7","2.001 - 10.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2015","2015",9806,,
"7","2.001 - 10.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2016","2016",9497,,
"7","2.001 - 10.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2017","2017",9676,,
"7","2.001 - 10.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2018","2018",9455,,
"7","2.001 - 10.000 ab.","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2019","2019",8832,,
